Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,clothing_sizes,Shoe_Size,years,month
2209,Kids,Training,SuperRep Go,1.0,9671.05,0.0,9671.05,2024/09/01,Retail,Hyderabad,1956.7,,,2024.0,9.0
2210,Men,Lifestyle,Blazer Mid,1.0,7662.11,0.0,7662.11,2024/09/08,Retail,Kolkata,701.02,XL,,2024.0,9.0
2000,Kids,Training,Metcon 7,4.0,5744.7,0.94,1378.73,2024/02/27,Retail,Bangalore,2372.82,,,2024.0,2.0
2212,Women,Lifestyle,Blazer Mid,1.0,7670.82,0.0,7670.82,2024/09/23,Online,Kolkata,87.95,L,,2024.0,9.0
2213,Women,Running,Air Zoom,2.0,5714.92,0.0,11429.84,,Online,Delhi,3741.14,,9.0,,
2214,Men,Basketball,LeBron 20,2.0,5016.03,0.0,10032.06,,Retail,Mumbai,1446.0,XL,,,
2215,Men,Basketball,Zoom Freak,3.0,9106.61,0.36,17484.69,2024/12/16,Online,Kolkata,3254.06,XL,,2024.0,12.0
2216,Women,Lifestyle,Air Force 1,1.0,3111.62,0.0,3111.62,,Online,Hyderabad,2617.56,M,,,
2217,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2025/04/15,Retail,Delhi,2190.84,L,,2025.0,4.0
2218,Kids,Soccer,Premier III,2.0,2708.73,0.0,5417.46,,Online,Bangalore,1440.02,,6.0,,
2219,Women,Basketball,Air Jordan,1.0,9871.75,0.99,0.0,,Online,Bangalore,3305.72,M,,,
2220,Kids,Training,SuperRep Go,1.0,9671.05,0.0,9671.05,2024/09/09,Online,Kolkata,890.14,M,,2024.0,9.0
2221,Kids,Lifestyle,Waffle One,2.0,3375.97,0.0,6751.94,2024/01/06,Retail,Mumbai,297.05,L,,2024.0,1.0
2222,Men,Training,ZoomX Invincible,2.0,8897.19,0.11,15837.0,2024/12/21,Retail,Mumbai,2821.69,XL,,2024.0,12.0
2223,Kids,Training,Flex Trainer,1.0,9180.15,0.0,9180.15,2025/02/15,Online,Kolkata,799.28,M,,2025.0,2.0
2224,Kids,Lifestyle,Dunk Low,1.0,6202.99,0.12,5458.63,2024/09/24,Online,Pune,3278.7,,,2024.0,9.0
2225,Kids,Basketball,Kyrie Flytrap,1.0,6436.11,0.0,6436.11,,Retail,Hyderabad,1136.63,,11.0,,
2226,Women,Basketball,Zoom Freak,1.0,5075.22,0.31,3501.9,2025/06/28,Online,Delhi,131.04,,,2025.0,6.0
2021,Men,Running,React Infinity,17.0,2180.71,0.82,6672.97,,Retail,Hyderabad,2277.63,XL,,,
2228,Kids,Basketball,Zoom Freak,1.0,9382.15,0.0,9382.15,2024/08/22,Online,Kolkata,127.34,,,2024.0,8.0
2229,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,2025/03/26,Retail,Mumbai,3284.36,XL,,2025.0,3.0
2230,Kids,Lifestyle,Dunk Low,1.0,6202.99,0.0,6202.99,,Online,Bangalore,781.56,,10.0,,
2231,Kids,Training,Flex Trainer,3.0,4276.36,0.99,128.29,2025/01/04,Online,Bangalore,39.48,,9.0,2025.0,1.0
2232,Women,Running,Free RN,5.0,2149.28,0.32,7307.55,2024/11/17,Online,Kolkata,2409.87,XL,,2024.0,11.0
2233,Men,Lifestyle,Air Force 1,1.0,6009.58,0.0,6009.58,,Online,Kolkata,2398.07,XL,,,
2234,Men,Training,Flex Trainer,4.0,6189.1,0.99,0.0,2024/12/21,Retail,Bangalore,2085.62,,,2024.0,12.0
2042,Men,Basketball,Kyrie Flytrap,1.0,5254.47,0.0,5254.47,2025/02/26,Retail,Bangalore,2459.63,,10.0,2025.0,2.0
2236,Men,Soccer,Mercurial Superfly,1.0,6196.01,0.0,6196.01,,Online,Delhi,880.62,M,,,
2237,Kids,Training,Metcon 7,1.0,5089.88,0.0,5089.88,2025/06/26,Online,Mumbai,238.18,M,,2025.0,6.0
2238,Kids,Training,SuperRep Go,3.0,4348.86,0.0,13046.58,,Online,Delhi,662.02,,,,
2239,Men,Training,SuperRep Go,1.0,6819.78,0.0,6819.78,2024/08/04,Online,Kolkata,1750.71,XL,,2024.0,8.0
2240,Kids,Basketball,Air Jordan,1.0,9520.5,0.48,4950.66,2025/01/22,Retail,Kolkata,928.85,M,,2025.0,1.0
2241,Women,Soccer,Tiempo Legend,1.0,9662.04,0.0,9662.04,2025/02/19,Online,Hyderabad,233.74,,12.0,2025.0,2.0
2046,Kids,Basketball,LeBron 20,1.0,4934.46,0.86,690.82,,Retail,Kolkata,2237.95,,,,
2243,Men,Lifestyle,Blazer Mid,1.0,9747.58,0.0,9747.58,2024/07/11,Retail,Delhi,266.31,L,,2024.0,7.0
2244,Kids,Training,Metcon 7,2.0,5744.7,0.0,11489.4,,Online,Delhi,1904.11,L,,,
2245,Kids,Running,React Infinity,1.0,4128.35,0.0,4128.35,2025/04/16,Online,Pune,290.33,,,2025.0,4.0
2246,Kids,Basketball,LeBron 20,1.0,7806.98,0.0,7806.98,2024/02/10,Online,Hyderabad,943.35,L,,2024.0,2.0
2247,Women,Training,Metcon 7,2.0,2201.54,0.0,4403.08,2024/08/16,Online,Mumbai,1158.15,,,2024.0,8.0
2248,Men,Training,Metcon 7,4.0,8249.96,0.24,25079.88,2024/01/16,Online,Bangalore,1625.14,M,,2024.0,1.0
2249,Men,Training,Flex Trainer,1.0,7730.77,0.0,7730.77,2024/05/28,Online,Delhi,692.94,M,,2024.0,5.0
2250,Men,Basketball,Kyrie Flytrap,1.0,7561.85,0.0,7561.85,2024/10/01,Retail,Pune,821.13,XL,,2024.0,10.0
2046,Men,Basketball,Air Jordan,2.0,9593.65,0.0,19187.3,2025/11/01,Online,Hyderabad,1592.5,,,2025.0,11.0
2252,Women,Running,Free RN,1.0,2149.28,0.0,2149.28,,Retail,Delhi,934.87,L,,,
2253,Men,Training,Flex Trainer,1.0,3270.23,0.0,3270.23,2025/05/18,Online,Bangalore,1516.72,M,,2025.0,5.0
2254,Women,Basketball,LeBron 20,6.0,6970.47,0.89,4600.51,2025/04/24,Online,Hyderabad,1642.0,M,,2025.0,4.0
2255,Kids,Basketball,LeBron 20,5.0,2222.55,0.84,1778.04,2025/04/06,Retail,Mumbai,586.56,XL,,2025.0,4.0
2256,Men,Soccer,Phantom GT,2.0,5259.05,0.0,10518.1,2025/03/30,Online,Hyderabad,3175.83,,,2025.0,3.0
2257,Men,Basketball,Kyrie Flytrap,1.0,7561.85,0.0,7561.85,2025/02/09,Online,Mumbai,365.42,XL,,2025.0,2.0
2258,Women,Lifestyle,Dunk Low,1.0,9936.94,0.39,6061.53,2023/11/21,Online,Mumbai,2824.7,L,,2023.0,11.0
2259,Women,Soccer,Mercurial Superfly,2.0,4301.85,0.0,8603.7,2024/10/20,Retail,Delhi,2323.89,M,,2024.0,10.0
2260,Women,Lifestyle,Dunk Low,2.0,9936.94,0.0,19873.88,2024/12/12,Retail,Pune,352.18,M,,2024.0,12.0
2261,Women,Training,ZoomX Invincible,4.0,2503.6,0.54,4606.62,2024/04/10,Retail,Pune,1574.74,,,2024.0,4.0
2262,Women,Running,Pegasus Turbo,1.0,8016.24,0.0,8016.24,2024/09/15,Retail,Pune,3146.93,L,,2024.0,9.0
2263,Women,Soccer,Premier III,1.0,5172.14,0.0,5172.14,2024/10/08,Online,Kolkata,2510.55,M,,2024.0,10.0
2264,Men,Training,ZoomX Invincible,4.0,5622.32,0.99,0.0,2024/04/22,Retail,Bangalore,1248.25,,,2024.0,4.0
2265,Women,Soccer,Premier III,1.0,2422.97,0.0,2422.97,2024/11/23,Retail,Delhi,67.74,,7.0,2024.0,11.0
2266,Women,Basketball,LeBron 20,1.0,6970.47,0.0,6970.47,2025/07/19,Retail,Kolkata,3475.59,L,,2025.0,7.0
2267,Women,Running,Air Zoom,1.0,3075.72,0.0,3075.72,2024/12/20,Retail,Kolkata,238.78,M,,2024.0,12.0
2268,Men,Soccer,Mercurial Superfly,3.0,7330.81,0.0,21992.43,2023/11/16,Online,Kolkata,518.71,M,,2023.0,11.0
2269,Women,Training,ZoomX Invincible,4.0,6424.32,0.0,25697.28,2024/07/14,Retail,Mumbai,405.26,,11.0,2024.0,7.0
2270,Men,Running,React Infinity,1.0,3055.79,0.99,0.0,2025/06/06,Retail,Pune,3088.25,XL,,2025.0,6.0
2271,Kids,Lifestyle,Waffle One,1.0,5116.58,0.07,4758.42,2024/05/03,Retail,Delhi,1293.94,,9.0,2024.0,5.0
2038,Women,Training,ZoomX Invincible,1.0,7338.57,0.0,7338.57,2024/10/21,Retail,Delhi,3680.24,XL,,2024.0,10.0
2273,Kids,Running,Free RN,1.0,4004.36,0.0,4004.36,2024/01/30,Online,Kolkata,614.66,M,,2024.0,1.0
2274,Women,Training,Metcon 7,4.0,2201.54,0.45,4843.39,2025/06/13,Online,Bangalore,2561.89,,6.0,2025.0,6.0
2275,Kids,Running,Pegasus Turbo,1.0,5653.14,0.0,5653.14,2025/03/07,Online,Pune,783.71,M,,2025.0,3.0
2276,Kids,Lifestyle,Air Force 1,1.0,6066.5,0.0,6066.5,2023/08/29,Retail,Kolkata,1181.87,L,,2023.0,8.0
2277,Kids,Basketball,LeBron 20,3.0,3682.84,0.0,11048.52,2024/12/28,Online,Hyderabad,3967.77,M,,2024.0,12.0
2278,Men,Training,SuperRep Go,152.0,6819.78,0.99,10366.07,2025/07/03,Retail,Pune,3638.15,,11.0,2025.0,7.0
2279,Women,Lifestyle,Blazer Mid,1.0,7670.82,0.0,7670.82,2024/08/03,Retail,Mumbai,766.72,,6.0,2024.0,8.0
2280,Women,Soccer,Mercurial Superfly,1.0,4301.85,0.0,4301.85,2025/02/13,Online,Delhi,3069.57,M,,2025.0,2.0
2281,Kids,Lifestyle,Waffle One,2.0,7949.83,0.0,15899.66,2025/07/13,Retail,Kolkata,1753.48,M,,2025.0,7.0
2282,Men,Running,Free RN,1.0,7086.7,0.26,5244.16,2024/11/14,Retail,Mumbai,1002.46,,,2024.0,11.0
2283,Men,Soccer,Mercurial Superfly,1.0,6196.01,0.0,6196.01,2024/08/21,Retail,Delhi,468.59,,10.0,2024.0,8.0
2284,Kids,Soccer,Mercurial Superfly,1.0,8482.43,0.53,3986.74,2024/08/10,Online,Kolkata,1370.01,M,,2024.0,8.0
2285,Women,Basketball,LeBron 20,1.0,6970.47,0.0,6970.47,,Retail,Delhi,2211.71,L,,,
2286,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2024/10/16,Online,Bangalore,2419.09,,,2024.0,10.0
2287,Women,Running,React Infinity,3.0,8136.39,0.0,24409.17,,Online,Mumbai,650.68,,9.0,,
2288,Women,Training,ZoomX Invincible,1.0,7978.89,0.25,5984.17,2024/08/24,Retail,Hyderabad,1570.91,,,2024.0,8.0
2289,Women,Running,Air Zoom,3.0,5714.92,0.51,8400.93,,Retail,Mumbai,3161.45,L,,,
2290,Women,Training,Flex Trainer,1.0,7363.96,0.0,7363.96,2024/10/20,Online,Kolkata,546.66,L,,2024.0,10.0
2291,Women,Basketball,LeBron 20,1.0,6970.47,0.0,6970.47,,Retail,Pune,2729.23,L,,,
2292,Women,Running,Free RN,2.0,2149.28,0.99,0.0,2024/05/11,Online,Kolkata,1192.5,M,,2024.0,5.0
2293,Women,Basketball,Air Jordan,3.0,9871.75,0.0,29615.25,2025/05/13,Retail,Mumbai,2525.87,XL,,2025.0,5.0
2012,Women,Soccer,Phantom GT,1.0,3883.92,0.0,3883.92,2024/01/09,Retail,Hyderabad,914.59,,,2024.0,1.0
2295,Kids,Lifestyle,Dunk Low,9.0,6202.99,0.81,10607.11,2025/06/17,Retail,Hyderabad,3901.16,,,2025.0,6.0
2296,Women,Soccer,Phantom GT,1.0,3883.92,0.0,3883.92,2024/08/15,Online,Delhi,1188.86,,,2024.0,8.0
2297,Kids,Basketball,LeBron 20,1.0,6356.31,0.74,1652.64,2024/12/31,Online,Pune,454.97,M,,2024.0,12.0
2298,Men,Training,SuperRep Go,3.0,5571.14,0.49,8523.84,2025/11/06,Retail,Kolkata,3445.5,,,2025.0,11.0
2299,Kids,Soccer,Phantom GT,2.0,9507.54,0.77,4373.47,2025/09/05,Online,Hyderabad,2596.8,,,2025.0,9.0
2300,Men,Basketball,Air Jordan,3.0,6331.64,0.78,4178.88,2024/08/17,Retail,Delhi,3380.28,L,,2024.0,8.0
2301,Men,Soccer,Mercurial Superfly,1.0,7982.2,0.0,7982.2,2024/12/29,Online,Pune,505.58,XL,,2024.0,12.0
2302,Women,Running,Air Zoom,1.0,5714.92,0.0,5714.92,2025/02/27,Retail,Hyderabad,1489.99,XL,,2025.0,2.0
2303,Kids,Running,Free RN,2.0,2504.09,0.0,5008.18,2024/12/24,Retail,Hyderabad,2971.55,L,,2024.0,12.0
2304,Men,Training,Flex Trainer,2.0,3270.23,0.0,6540.46,2024/11/28,Online,Hyderabad,2055.87,,11.0,2024.0,11.0
2305,Kids,Running,Pegasus Turbo,2.0,4803.7,0.08,8838.81,,Retail,Mumbai,2794.61,L,,,
2306,Kids,Basketball,Air Jordan,1.0,8267.56,0.29,5869.97,2024/11/10,Retail,Bangalore,476.25,,,2024.0,11.0
2307,Women,Running,Free RN,2.0,9369.1,0.0,18738.2,2025/06/18,Retail,Kolkata,2390.7,XL,,2025.0,6.0
2308,Men,Running,Pegasus Turbo,4.0,4322.06,0.65,6050.88,2025/05/01,Online,Bangalore,2282.01,,,2025.0,5.0
2004,Kids,Lifestyle,Dunk Low,1.0,6202.99,0.6,2481.2,2025/02/23,Retail,Bangalore,276.83,M,,2025.0,2.0
2310,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,2025/04/02,Online,Kolkata,1061.45,XL,,2025.0,4.0
2026,Women,Training,Flex Trainer,4.0,7363.96,0.26,21797.32,2024/09/25,Online,Delhi,495.62,M,,2024.0,9.0
2312,Kids,Soccer,Premier III,1.0,2708.73,0.0,2708.73,2024/09/30,Online,Bangalore,249.56,,,2024.0,9.0
2313,Women,Training,SuperRep Go,1.0,8577.75,0.0,8577.75,,Online,Delhi,480.74,M,,,
2314,Women,Soccer,Mercurial Superfly,2.0,4301.85,0.86,1204.52,2024/09/12,Retail,Mumbai,1505.11,M,,2024.0,9.0
2315,Men,Basketball,Kyrie Flytrap,1.0,9149.88,0.71,2653.47,2024/12/11,Retail,Hyderabad,143.06,M,,2024.0,12.0
2316,Men,Soccer,Phantom GT,1.0,5259.05,0.39,3208.02,,Retail,Delhi,3862.6,M,,,
2317,Men,Training,Flex Trainer,1.0,9695.44,0.99,96.95,2024/09/13,Online,Kolkata,32.45,M,,2024.0,9.0
2318,Men,Soccer,Phantom GT,2.0,5259.05,0.25,7888.58,2025/04/04,Retail,Delhi,1894.17,,11.0,2025.0,4.0
2319,Women,Basketball,Kyrie Flytrap,1.0,5649.99,0.0,5649.99,2025/06/29,Online,Delhi,2141.68,L,,2025.0,6.0
2320,Kids,Running,Pegasus Turbo,1.0,4033.28,0.0,4033.28,2025/01/23,Retail,Hyderabad,1265.74,XL,,2025.0,1.0
2321,Men,Lifestyle,Dunk Low,1.0,6537.29,0.0,6537.29,2024/06/10,Online,Mumbai,362.47,,8.0,2024.0,6.0
2322,Women,Running,Pegasus Turbo,1.0,8016.24,0.0,8016.24,2025/07/04,Retail,Delhi,1333.86,L,,2025.0,7.0
2323,Men,Lifestyle,Dunk Low,1.0,6537.29,0.0,6537.29,2025/05/01,Online,Bangalore,453.11,,,2025.0,5.0
2324,Women,Soccer,Mercurial Superfly,2.0,4301.85,0.21,6796.92,2025/02/27,Online,Kolkata,2640.1,M,,2025.0,2.0
2325,Men,Basketball,Zoom Freak,3.0,8031.83,0.56,10602.02,2025/05/18,Online,Kolkata,3954.38,M,,2025.0,5.0
2326,Women,Lifestyle,Dunk Low,4.0,9936.94,0.0,39747.76,2024/10/12,Retail,Kolkata,2047.65,XL,,2024.0,10.0
2327,Men,Training,Flex Trainer,4.0,6640.67,0.0,26562.68,2025/03/21,Retail,Delhi,3402.41,XL,,2025.0,3.0
2328,Men,Lifestyle,Waffle One,2.0,6449.46,0.29,9158.23,2024/09/11,Online,Mumbai,39.69,,6.0,2024.0,9.0
2329,Men,Basketball,Kyrie Flytrap,4.0,4981.26,0.0,19925.04,2025/05/06,Online,Mumbai,1833.07,L,,2025.0,5.0
2330,Women,Training,Flex Trainer,1.0,7363.96,0.06,6922.12,2024/10/22,Online,Mumbai,648.08,XL,,2024.0,10.0
2331,Kids,Basketball,Kyrie Flytrap,1.0,9023.07,0.0,9023.07,2024/11/23,Retail,Mumbai,304.92,L,,2024.0,11.0
2332,Kids,Training,Flex Trainer,1.0,4276.36,0.22,3335.56,2024/07/15,Retail,Pune,2914.06,,,2024.0,7.0
2333,Kids,Running,Free RN,1.0,4638.25,0.0,4638.25,,Online,Hyderabad,614.06,,,,
2334,Women,Training,SuperRep Go,4.0,8577.75,0.82,6175.98,2024/06/06,Retail,Mumbai,80.25,L,,2024.0,6.0
2335,Women,Running,Free RN,1.0,5620.64,0.0,5620.64,2024/01/05,Online,Mumbai,217.22,XL,,2024.0,1.0
2336,Kids,Soccer,Mercurial Superfly,4.0,8482.43,0.0,33929.72,2023/10/22,Online,Pune,3854.71,,8.0,2023.0,10.0
2337,Women,Training,SuperRep Go,1.0,8577.75,0.0,8577.75,2024/10/17,Online,Pune,3186.84,,,2024.0,10.0
2338,Women,Soccer,Premier III,2.0,5172.14,0.0,10344.28,,Retail,Delhi,3529.93,XL,,,
2339,Women,Basketball,LeBron 20,4.0,6970.47,0.0,27881.88,,Retail,Kolkata,3196.02,L,,,
2340,Women,Running,Free RN,3.0,2149.28,0.91,580.31,2024/08/07,Online,Mumbai,425.99,,7.0,2024.0,8.0
2341,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2025/04/22,Online,Hyderabad,280.18,,11.0,2025.0,4.0
2342,Women,Training,Metcon 7,4.0,2201.54,0.0,8806.16,2024/08/19,Retail,Kolkata,3463.09,XL,,2024.0,8.0
2343,Women,Basketball,Zoom Freak,1.0,7507.91,0.0,7507.91,2024/11/22,Retail,Kolkata,1900.24,,,2024.0,11.0
2344,Kids,Training,ZoomX Invincible,1.0,6743.07,0.65,2360.07,2025/06/20,Online,Kolkata,938.88,,10.0,2025.0,6.0
2345,Men,Running,React Infinity,3.0,3055.79,0.0,9167.37,2025/06/21,Retail,Hyderabad,3039.05,,,2025.0,6.0
2346,Men,Soccer,Phantom GT,2.0,6320.59,0.93,884.88,,Retail,Mumbai,324.45,,7.0,,
2347,Men,Training,Flex Trainer,1.0,9653.35,0.0,9653.35,2024/09/21,Retail,Bangalore,3511.89,L,,2024.0,9.0
2348,Kids,Training,Metcon 7,1.0,6591.41,0.0,6591.41,2025/04/29,Retail,Delhi,2604.68,XL,,2025.0,4.0
2349,Kids,Soccer,Tiempo Legend,3.0,5553.88,0.0,16661.64,2023/10/25,Online,Delhi,902.62,,10.0,2023.0,10.0
2350,Men,Running,Air Zoom,4.0,8228.88,0.0,32915.52,2025/03/21,Retail,Delhi,2494.5,,,2025.0,3.0
2351,Men,Basketball,LeBron 20,3.0,4179.34,0.0,12538.02,2024/07/29,Retail,Pune,2363.69,,11.0,2024.0,7.0
2352,Men,Basketball,LeBron 20,1.0,7660.41,0.0,7660.41,2025/03/24,Online,Bangalore,599.21,M,,2025.0,3.0
2353,Kids,Training,ZoomX Invincible,1.0,6743.07,0.22,5259.59,2024/10/03,Retail,Bangalore,818.35,,9.0,2024.0,10.0
2354,Men,Basketball,Kyrie Flytrap,1.0,7561.85,0.0,7561.85,2024/09/06,Online,Hyderabad,1445.09,L,,2024.0,9.0
2355,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2024/07/26,Retail,Bangalore,887.83,L,,2024.0,7.0
2356,Men,Basketball,Air Jordan,1.0,6235.71,0.0,6235.71,2025/02/17,Retail,Pune,543.26,L,,2025.0,2.0
2357,Women,Lifestyle,Air Force 1,47.0,7312.38,0.99,3436.82,2025/04/28,Retail,Bangalore,1199.32,M,,2025.0,4.0
2358,Men,Basketball,LeBron 20,4.0,7660.41,0.0,30641.64,2025/02/24,Online,Pune,1819.6,M,,2025.0,2.0
2359,Men,Lifestyle,Waffle One,1.0,9836.48,0.34,6492.08,,Retail,Pune,874.96,L,,,
2360,Women,Training,Metcon 7,17.0,2201.54,0.85,5613.93,2024/07/12,Online,Hyderabad,1947.5,XL,,2024.0,7.0
2361,Kids,Training,Flex Trainer,87.0,4276.36,0.99,3720.43,2024/07/30,Retail,Mumbai,1302.98,L,,2024.0,7.0
2362,Women,Lifestyle,Blazer Mid,2.0,7670.82,0.99,0.0,2024/12/09,Online,Bangalore,3817.26,XL,,2024.0,12.0
2363,Kids,Running,Pegasus Turbo,32.0,5419.15,0.99,1734.13,2025/01/07,Retail,Hyderabad,597.61,XL,,2025.0,1.0
2364,Women,Lifestyle,Dunk Low,1.0,9936.94,0.27,7253.97,,Online,Delhi,1414.23,M,,,
2365,Women,Running,React Infinity,1.0,8136.39,0.0,8136.39,2024/08/17,Online,Hyderabad,3555.61,,10.0,2024.0,8.0
2366,Kids,Lifestyle,Waffle One,4.0,7949.83,0.63,11765.75,2025/05/08,Retail,Bangalore,3737.47,M,,2025.0,5.0
2367,Kids,Lifestyle,Dunk Low,4.0,6202.99,0.84,3969.91,2024/11/12,Online,Bangalore,202.12,XL,,2024.0,11.0
2368,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2023/08/04,Retail,Delhi,2369.28,L,,2023.0,8.0
2369,Men,Basketball,LeBron 20,3.0,4248.21,0.5,6372.32,2025/11/07,Online,Hyderabad,2427.86,XL,,2025.0,11.0
2370,Men,Running,Pegasus Turbo,2.0,4322.06,0.0,8644.12,2025/02/04,Online,Delhi,867.37,L,,2025.0,2.0
2371,Kids,Training,Flex Trainer,1.0,4276.36,0.05,4062.54,2025/04/15,Online,Kolkata,3424.65,,,2025.0,4.0
2372,Men,Running,Free RN,1.0,7624.86,0.0,7624.86,2025/05/23,Online,Kolkata,3365.96,,,2025.0,5.0
2373,Women,Lifestyle,Air Force 1,1.0,8637.25,0.35,5614.21,2024/09/22,Retail,Kolkata,2738.82,XL,,2024.0,9.0
2006,Women,Basketball,Zoom Freak,1.0,8799.22,0.0,8799.22,2023/08/13,Retail,Bangalore,1109.57,L,,2023.0,8.0
2375,Men,Training,Metcon 7,1.0,9061.25,0.0,9061.25,2025/05/04,Retail,Mumbai,990.59,,,2025.0,5.0
2376,Men,Lifestyle,Dunk Low,2.0,3718.82,0.88,892.52,2024/10/03,Online,Delhi,234.66,XL,,2024.0,10.0
2377,Men,Basketball,LeBron 20,4.0,7660.41,0.0,30641.64,2025/02/07,Online,Mumbai,2438.24,,,2025.0,2.0
2378,Women,Basketball,LeBron 20,1.0,6970.47,0.0,6970.47,2024/04/11,Retail,Mumbai,2107.42,XL,,2024.0,4.0
2379,Men,Lifestyle,Air Force 1,4.0,6009.58,0.0,24038.32,2024/04/09,Online,Mumbai,3289.77,L,,2024.0,4.0
2380,Men,Soccer,Phantom GT,1.0,7932.85,0.0,7932.85,2024/09/12,Retail,Delhi,2707.27,M,,2024.0,9.0
2381,Kids,Lifestyle,Dunk Low,3.0,4834.65,0.99,0.0,2024/10/12,Retail,Pune,213.96,M,,2024.0,10.0
2382,Men,Lifestyle,Waffle One,4.0,5003.95,0.0,20015.8,2024/03/09,Retail,Mumbai,787.42,L,,2024.0,3.0
2004,Women,Basketball,LeBron 20,1.0,3272.45,0.0,3272.45,2025/02/28,Online,Kolkata,69.68,,,2025.0,2.0
2384,Women,Training,SuperRep Go,3.0,2070.97,0.99,0.0,2024/05/09,Online,Delhi,42.89,,,2024.0,5.0
2385,Men,Training,Metcon 7,1.0,4020.5,0.0,4020.5,2024/03/10,Retail,Delhi,1443.09,,,2024.0,3.0
2386,Men,Basketball,Kyrie Flytrap,3.0,2271.77,0.0,6815.31,2025/07/13,Online,Pune,2029.55,M,,2025.0,7.0
2387,Women,Basketball,Kyrie Flytrap,3.0,9820.5,0.0,29461.5,2024/09/21,Online,Pune,1042.09,,,2024.0,9.0
2388,Kids,Running,Air Zoom,1.0,5321.46,0.0,5321.46,2024/09/02,Retail,Bangalore,2587.26,L,,2024.0,9.0
2389,Women,Basketball,Kyrie Flytrap,1.0,7901.16,0.77,1817.27,2024/10/08,Online,Delhi,406.39,XL,,2024.0,10.0
2390,Kids,Lifestyle,Waffle One,1.0,7949.83,0.0,7949.83,2025/05/24,Online,Delhi,496.54,XL,,2025.0,5.0
2002,Women,Training,ZoomX Invincible,4.0,6820.42,0.0,27281.68,2024/10/03,Retail,Kolkata,3842.85,XL,,2024.0,10.0
2392,Kids,Basketball,Zoom Freak,1.0,8631.03,0.0,8631.03,,Retail,Bangalore,1356.18,XL,,,
2050,Kids,Training,ZoomX Invincible,1.0,6743.07,0.99,67.43,,Retail,Hyderabad,4.76,L,,,
2394,Kids,Lifestyle,Air Force 1,1.0,6066.5,0.2,4853.2,2023/08/18,Online,Delhi,133.03,XL,,2023.0,8.0
2395,Kids,Soccer,Premier III,1.0,2708.73,0.0,2708.73,2025/07/08,Online,Pune,85.0,XL,,2025.0,7.0
2396,Men,Basketball,Air Jordan,1.0,5967.92,0.03,5788.88,2025/09/06,Retail,Pune,859.93,L,,2025.0,9.0
2397,Men,Soccer,Phantom GT,2.0,5259.05,0.0,10518.1,2023/12/27,Retail,Mumbai,3996.96,XL,,2023.0,12.0
2398,Women,Soccer,Mercurial Superfly,10.0,4301.85,0.74,11184.81,,Retail,Bangalore,3888.42,L,,,
2399,Women,Running,Air Zoom,1.0,6188.29,0.0,6188.29,2024/08/07,Retail,Pune,515.6,L,,2024.0,8.0
2025,Kids,Training,ZoomX Invincible,4.0,6743.07,0.0,26972.28,2024/10/09,Online,Pune,277.41,XL,,2024.0,10.0
2012,Kids,Running,Pegasus Turbo,1.0,9220.15,0.0,9220.15,2025/04/02,Retail,Pune,2688.05,,,2025.0,4.0
2402,Kids,Running,React Infinity,1.0,6437.85,0.0,6437.85,2025/03/09,Online,Mumbai,1231.3,,,2025.0,3.0
2403,Women,Running,React Infinity,46.0,8136.39,0.99,3742.74,2024/08/24,Retail,Delhi,1309.54,XL,,2024.0,8.0
2404,Men,Lifestyle,Blazer Mid,1.0,7662.11,0.09,6972.52,2024/01/25,Online,Pune,501.36,XL,,2024.0,1.0
2405,Men,Basketball,Kyrie Flytrap,1.0,7561.85,0.0,7561.85,2024/11/17,Online,Kolkata,69.95,,6.0,2024.0,11.0
2406,Men,Training,Metcon 7,4.0,6458.72,0.0,25834.88,2023/09/17,Online,Mumbai,402.0,L,,2023.0,9.0
2407,Kids,Running,Free RN,1.0,9193.15,0.0,9193.15,2023/12/30,Online,Kolkata,521.77,,6.0,2023.0,12.0
2408,Men,Soccer,Premier III,1.0,3493.04,0.0,3493.04,2024/10/09,Retail,Bangalore,1731.86,XL,,2024.0,10.0
2409,Men,Basketball,Zoom Freak,1.0,9106.61,0.0,9106.61,2025/01/19,Retail,Bangalore,2993.72,M,,2025.0,1.0
2410,Kids,Basketball,Air Jordan,117.0,3285.52,0.99,3844.06,2025/03/27,Retail,Hyderabad,1344.49,,,2025.0,3.0
2025,Men,Lifestyle,Blazer Mid,1.0,8903.17,0.0,8903.17,,Retail,Kolkata,3808.81,L,,,
2412,Kids,Lifestyle,Blazer Mid,1.0,4920.3,0.14,4231.46,,Retail,Mumbai,1135.72,XL,,,
2413,Men,Training,Flex Trainer,3.0,7005.67,0.15,17864.46,,Retail,Kolkata,2329.98,XL,,,
2414,Women,Basketball,Air Jordan,1.0,8141.8,0.0,8141.8,2024/01/25,Online,Hyderabad,829.35,XL,,2024.0,1.0
